0.5,0.6666666666666666,"[('cheltenham gold cup winner', 'two rides at sandown', {'relation': 'has'})]","[('ap mccoy', 'two rides at sandown', {'relation': 'has'})]"
0.5,0.6666666666666666,"[('jockey', 'professional racing for good', {'relation': 'retires from'})]","[('ap mccoy', 'professional racing for good', {'relation': 'retires from'})]"
0.6150998205402495,0.6666666666666666,"[('alan pardew', 'selhurst park', {'relation': 'has no plans to leave'}), ('alan pardew', 'crystal palace', {'relation': 'is manager of'})]","[('alan pardew', 'selhurst park', {'relation': 'has no plans to leave'}), ('crystal palace', 'the bottom three when pardew took over', {'relation': 'was in'})]"
0.9166666666666666,1.0,"[('crystal palace', 'six out of 10 league games', {'relation': 'won'})]","[('crystal palace', 'six out of 10 league games since alan pardew succeeded neil warnock', {'relation': 'won'})]"
0.0,0.6666666666666666,"[('alan pardew', 'he is better than many premier league managers', {'relation': 'believes'})]","[('alan pardew', 'he is better than many premier league managers', {'relation': 'insists'})]"
0.45833333333333337,1.0,"[('warren sapp', 'he paid for oral sex', {'relation': 'admits'}), ('warren sapp', '$600 on the table', {'relation': 'put'}), ('warren sapp', 'everyone got naked', {'relation': 'said'})]","[('warren sapp', 'he paid for oral sex', {'relation': 'admitted'}), ('warren sapp', '$600 on the table', {'relation': 'put'}), ('warren sapp', 'two women naked', {'relation': 'took pictures of'})]"
0.2777777777777778,1.0,"[('britney osbourne', 'warren sapp', {'relation': 'was arrested with'}), ('warren sapp', 'quying boyd', {'relation': 'was arrested with'}), ('warren sapp', 'soliciting prostitution', {'relation': 'was charged with'}), ('warren sapp', 'two counts of assault', {'relation': 'was charged with'}), ('warren sapp', 'phoenix', {'relation': 'was arrested in'})]","[('warren sapp', 'britney osbourne', {'relation': 'was arrested along with'}), ('warren sapp', 'quying boyd', {'relation': 'was arrested along with'}), ('warren sapp', 'soliciting prostitution', {'relation': 'was charged with'}), ('warren sapp', 'two counts of assault', {'relation': 'was charged with'}), ('warren sapp', 'phoenix', {'relation': 'was arrested in'})]"
0.0,1.0,"[('sapp', 'soliciting prostitution', {'relation': 'was charged with'}), ('sapp', 'two counts of assault', {'relation': 'was charged with'}), ('sapp', '42', {'relation': 'is'}), ('sapp', 'in february', {'relation': 'was arrested'})]","[('sapp', 'soliciting prostitution', {'relation': 'was charged with'}), ('sapp', 'two counts of assault', {'relation': 'was charged with'}), ('sapp', '42', {'relation': 'is'}), ('sapp', 'in february', {'relation': 'was arrested'})]"
0.0,1.0,"[('professor ninian peckitt', 'punching a patient in the head', {'relation': 'is accused of'})]","[('professor ninian peckitt', 'punching a patient in the head', {'relation': 'is accused of'})]"
0.7113248654051871,0.3333333333333333,"[('witnesses', ""he had digitally manipulated the patient's face"", {'relation': 'said'}), ('he', 'a medical professional', {'relation': 'is'})]","[('professor ninian peckitt', ""he had digitally manipulated the patient's face"", {'relation': 'claimed'}), ('professor ninian peckitt', 'an honorary locum consultant in oral and maxillo-facial surgery', {'relation': 'was working as'})]"
0.42264973081037427,0.6666666666666666,"[('he', 'being struck off the medical register', {'relation': 'faces'}), ('he', 'failing three patients', {'relation': 'is accused of'})]","[('medical tribunal', 'being struck off the medical register', {'relation': 'will decide'}), ('professor ninian peckitt', 'failing three patients', {'relation': 'is accused of'})]"
0.0,1.0,"[('movie', '28 minute', {'relation': 'is'}), ('movie', 'epping ongar', {'relation': 'was filmed on board'}), ('woman', 'school girl', {'relation': 'dressed as'}), ('woman', 'man', {'relation': 'has sex with'})]","[('movie', '28 minute', {'relation': 'is'}), ('movie', 'epping ongar', {'relation': 'was filmed on board'}), ('woman', 'school girl', {'relation': 'dressed as'}), ('woman', 'man', {'relation': 'has sex with'})]"
0.18350341907227397,1.0,"[('locals', 'to learn location rented out to brazzers', {'relation': 'were shocked'}), ('location', 'families and children', {'relation': 'is a favourite with'}), ('brazzers', 'american adult film company', {'relation': 'is'})]","[('locals', 'to learn location rented out to brazzers', {'relation': 'were shocked'}), ('brazzers', 'american adult film company', {'relation': 'is'})]"
0.5,0.6666666666666666,"[('storyline', 'more than 235,000 times', {'relation': 'has been viewed'})]","[('movie', 'more than 235,000 times', {'relation': 'has been viewed'})]"
0.0,1.0,"[('karen buckley', 'glasgow club', {'relation': 'disappeared from'}), ('karen buckley', '24 years old', {'relation': 'is'}), ('karen buckley', 'going to the loo', {'relation': 'told friends'})]","[('karen buckley', 'glasgow club', {'relation': 'disappeared from'}), ('karen buckley', '24 years old', {'relation': 'is'}), ('karen buckley', 'going to the loo', {'relation': 'told friends'})]"
0.19999999999999996,1.0,"[('cctv cameras', 'her talking to a man outside the club', {'relation': 'filmed'}), ('her', ""man's car"", {'relation': 'got into'}), ('her', ""man's flat in kelvindale"", {'relation': 'travelled to'})]","[('cctv cameras', 'her talking to a man outside the club', {'relation': 'filmed'}), ('karen buckley', ""man's car"", {'relation': 'got into'}), ('karen buckley', ""man's flat in kelvindale"", {'relation': 'travelled to'})]"
0.5666666666666667,1.0,"[('irish student', 'heightened', {'relation': 'safety concerns'}), ('police', 'the man', {'relation': 'tracked down'}), ('the man', 'a suspect', {'relation': 'is not'})]","[('police', ""karen buckley's safety"", {'relation': 'are gravely concerned about'}), ('police', 'tracked down', {'relation': 'revealed'}), ('the man', 'a suspect', {'relation': 'is not'})]"
0.5,0.3333333333333333,"[('isolated area', 'attract people instead of imprisoning them', {'relation': 'may have been built to'})]","[('some experts', 'attract people instead of imprisoning them', {'relation': 'believe'})]"
0.0,1.0,"[('fortress', 'about 3,800 km from moscow near the mongolian border', {'relation': 'is located'})]","[('fortress', 'about 3,800 km from moscow near the mongolian border', {'relation': 'is located'})]"
0.5,1.0,"[('island', 'uighur khaganate', {'relation': 'was built during'})]","[('experts', 'uighur khaganate', {'relation': 'say'})]"
0.0,1.0,"[('ss city of cairo', 'german u-boat', {'relation': 'was sunk by'}), ('ss city of cairo', 'november 1942', {'relation': 'sank in'})]","[('ss city of cairo', 'german u-boat', {'relation': 'was sunk by'}), ('ss city of cairo', 'november 1942', {'relation': 'sank in'})]"
0.9166666666666666,0.6666666666666666,"[('sinking', 'book about the event', {'relation': 'is in'})]","[('sinking', 'legend', {'relation': 'is the stuff of'})]"
1.0,0.0,"[('ship', 'england', {'relation': 'sank to'}), ('ship', '2011', {'relation': 'sank in'})]","[('ss city of cairo', 'more than 16,800 feet under the surface', {'relation': 'sank to'})]"
0.7083333333333333,0.0,"[('nicola sturgeon', 'prime minister', {'relation': 'is'}), (""miliband's coaching team"", 'debate strategy', {'relation': 'is part of'})]","[('david cameron', 'prime minister', {'relation': 'used'}), (""miliband's coaching team"", 'a win after the debate', {'relation': 'will declare'})]"
0.0,0.0,"[('women', 'debated', {'relation': 'debated'})]","[('women', 'debated', {'relation': 'won'})]"
1.0,0.0,"[('david cameron', 'coaching team for cameron', {'relation': 'is part of'})]","[(""miliband's coaching team"", 'patting themselves on the back', {'relation': 'will be'})]"
0.25,1.0,"[('ellen stofan', 'strong indications of life beyond earth within a decade', {'relation': 'thinks'}), ('scientists', 'discoveries of water on celestial bodies', {'relation': 'found'})]","[('ellen stofan', 'strong indications of life beyond earth within a decade', {'relation': 'thinks'}), ('hubble space telescope', 'discoveries of water on celestial bodies', {'relation': 'has been key to'})]"
0.5,1.0,"[('nasa chief scientist', 'we know how to look', {'relation': 'says'})]","[('ellen stofan', 'we know how to look', {'relation': 'says'})]"
0.9166666666666666,0.0,"[('hubble space telescope', 'star trek-type extraterrestrials', {'relation': 'may not be'})]","[('hubble space telescope', 'discoveries', {'relation': 'has been key to'})]"
0.0,1.0,"[('woman', 'guns and hand grenades', {'relation': 'armed with'}), ('woman', ""while attacking istanbul's police headquarters"", {'relation': 'was shot dead'})]","[('woman', 'guns and hand grenades', {'relation': 'armed with'}), ('woman', ""while attacking istanbul's police headquarters"", {'relation': 'was shot dead'})]"
0.0,1.0,"[('mehmet selim kiraz', 'hospital', {'relation': 'died in'}), ('mehmet selim kiraz', ""revolutionary people's liberation party-front"", {'relation': 'took'}), (""revolutionary people's liberation party-front"", 'courthouse', {'relation': 'stormed'})]","[('mehmet selim kiraz', 'hospital', {'relation': 'died in'}), ('mehmet selim kiraz', ""revolutionary people's liberation party-front"", {'relation': 'took'}), (""revolutionary people's liberation party-front"", 'courthouse', {'relation': 'stormed'})]"
0.0,0.6666666666666666,"[('unknown', 'fatal shots', {'relation': 'fired'})]","[('unknown', 'fatal shots', {'relation': 'fired'})]"
0.5555555555555556,1.0,"[('patrick bamford', 'championship player of the year', {'relation': 'named'}), ('championship player of the year', 'football league awards', {'relation': 'awarded'})]","[('patrick bamford', 'championship player of the year', {'relation': 'received'}), ('patrick bamford', 'football league awards', {'relation': 'named'})]"
0.5,1.0,"[('middlesbrough striker', 'award at gala ceremony in london', {'relation': 'received'})]","[('patrick bamford', 'award at gala ceremony in london', {'relation': 'received'})]"
0.9166666666666666,0.3333333333333333,"[('dele alli', 'sir tom finney award', {'relation': 'picked up'})]","[('dele alli', 'young player of the year award', {'relation': 'picked up'})]"
0.0,1.0,"[('john truong', 'he was helping his sister have a nice night out', {'relation': 'thought'}), ('john truong', 'alyssa chang', {'relation': 'is'}), ('alyssa chang', 'kidnap ronnie tran and his mother', {'relation': 'helped'}), ('alyssa chang', 'ronnie tran', {'relation': 'was kidnapped by'}), ('vien nguyen', 'ronnie tran', {'relation': 'is'}), ('ronnie tran', '2-year-old child', {'relation': 'is'}), ('ronnie tran', 'amber alert', {'relation': 'was issued for'})]","[('john truong', 'he was helping his sister have a nice night out', {'relation': 'thought'}), ('john truong', 'alyssa chang', {'relation': 'is'}), ('alyssa chang', 'kidnap ronnie tran and his mother', {'relation': 'helped'}), ('alyssa chang', 'ronnie tran', {'relation': 'was kidnapped by'}), ('vien nguyen', 'ronnie tran', {'relation': 'is'}), ('ronnie tran', '2-year-old child', {'relation': 'is'}), ('ronnie tran', 'amber alert', {'relation': 'was issued for'})]"
0.5,1.0,"[('he', 'unknowing accomplice to abduction', {'relation': 'ended up'})]","[('john truong', 'unknowing accomplice to abduction', {'relation': 'ended up'})]"
0.0,1.0,"[('chang', ""child's mother"", {'relation': 'incapacitated'}), ('chang', 'toddler', {'relation': 'took'}), (""child's mother"", 'cupboard', {'relation': 'was locked in'})]","[('chang', ""child's mother"", {'relation': 'incapacitated'}), ('chang', 'toddler', {'relation': 'took off'}), (""child's mother"", 'cupboard', {'relation': 'was locked in'})]"
0.6632123429727184,0.0,"[('kevin sinfield', 'first try of the season', {'relation': 'scored'}), ('kevin sinfield', 'castleford', {'relation': 'played against'})]","[('joel moon', 'first try of the season', {'relation': 'scored'}), ('leeds rhinos', 'kevin sinfield', {'relation': 'were without'})]"
0.0,0.3333333333333333,"[('leeds rhinos', 'unbeaten run against tigers to six matches', {'relation': 'scored'})]","[('leeds rhinos', 'unbeaten run against tigers to six matches', {'relation': 'extended'})]"
0.9166666666666666,0.0,"[('ryan hall', 'leeds rhino for the first time in his career', {'relation': 'was sent to'})]","[('ryan hall', 'the sin-bin for the first time in his career', {'relation': 'was sent to'})]"
0.0,1.0,"[('liz smith', 'barry diller asked her in 1992 if he should come out', {'relation': 'claims'})]","[('liz smith', 'barry diller asked her in 1992 if he should come out', {'relation': 'claims'})]"
0.5,0.3333333333333333,"[('barry diller', 'diane von furstenberg', {'relation': 'worships'})]","[('liz smith', 'diane von furstenberg', {'relation': 'claims'})]"
0.9518874775675312,0.3333333333333333,"[('gossip columnist', 'barry diller', {'relation': 'advised'}), ('barry diller', 'iac', {'relation': 'is chairman of'})]","[('liz smith', 'barry diller asked her if he should come out', {'relation': 'claims'}), ('barry diller', 'diane von furstenberg in 2001', {'relation': 'married'})]"
0.0,0.6666666666666666,"[('david geffen', 'gay in 1992', {'relation': 'was'})]","[('david geffen', 'gay in 1992', {'relation': 'revealed'})]"
0.0,1.0,"[('dmitry kaminskiy', 'million dollar gift will trigger supercentenarians', {'relation': 'hopes'}), ('research', 'people to live beyond 120', {'relation': 'allows'}), ('jeanne calment', 'age 122.5', {'relation': 'lived to'})]","[('dmitry kaminskiy', 'million dollar gift will trigger supercentenarians', {'relation': 'hopes'}), ('research', 'people to live beyond 120', {'relation': 'allows'}), ('jeanne calment', 'age 122.5', {'relation': 'holds record for'})]"
0.5,1.0,"[('unknown', '1997', {'relation': 'died in'})]","[('jeanne calment', '1997', {'relation': 'died in'})]"
0.9166666666666666,1.0,"[('jeralean talley', 'today', {'relation': 'is one of the oldest living'})]","[('jeralean talley', 'is one of the oldest living', {'relation': 'is'})]"
1.0,1.0,"[('main parties', 'around 35 percent', {'relation': 'locked on'})]","[('latest polls', 'two main parties locked on around 35 percent', {'relation': 'have'})]"
0.0,1.0,"[('bookie', 'five bets for more than $10,000', {'relation': 'taken'}), (""david cameron's party"", 'most seats', {'relation': 'to emerge with'})]","[('bookie', 'five bets for more than $10,000', {'relation': 'taken'}), (""david cameron's party"", 'most seats', {'relation': 'to emerge with'})]"
0.0,1.0,"[('betting market', 'people expect mr. cameron to remain prime minister', {'relation': 'say'})]","[('betting market', 'people expect mr. cameron to remain prime minister', {'relation': 'echoes'})]"
0.8333333333333334,1.0,"[('professor john warren', 'avocado trees', {'relation': 'discovered'}), ('avocado trees', 'from male to female in a matter of hours', {'relation': 'switch'})]","[('professor john warren', 'avocado trees', {'relation': 'discovered'}), ('avocado trees', 'overnight sex changes', {'relation': 'have'})]"
0.33333333333333337,1.0,"[('trees', 'tropical and mediterranean climates', {'relation': 'grow in'}), ('trees', 'female parts ready to be pollinated by bees', {'relation': 'flower with'})]","[('avocado tree', 'tropical and mediterranean climates', {'relation': 'grows in'}), ('avocado tree', 'female parts ready to be pollinated by bees', {'relation': 'flowers with'})]"
0.0,1.0,"[('flowers', 'the night', {'relation': 'close for'}), ('flowers', 'the next morning', {'relation': 'reopen'}), ('flowers', 'male anthers to spread pollen', {'relation': 'use'})]","[('flowers', 'the night', {'relation': 'close for'}), ('flowers', 'the next morning', {'relation': 'reopen'}), ('flowers', 'male anthers to spread pollen', {'relation': 'use'})]"
0.0,0.0,"[('little catalina', 'emptying out kitchen cabinets at home', {'relation': 'was filmed'})]","[('little catalina', 'emptying out kitchen cabinets at home', {'relation': 'was filmed'})]"
0.0,0.0,"[('catalina', 'to clean up her mess', {'relation': 'father tells'}), ('catalina', ""father's leg"", {'relation': 'hits'})]","[('catalina', 'to clean up her mess', {'relation': 'refuses'}), ('catalina', ""father's leg"", {'relation': 'hits'})]"
0.9166666666666666,0.0,"[('father', 'father is to do the cleaning', {'relation': 'says'})]","[('father', ""it's your turn to clean"", {'relation': 'says'})]"
0.0,0.3333333333333333,"[('teaching watchdog', 'disciplinary cases against current and former staff members', {'relation': 'is working on'}), ('birmingham schools', 'pupils and staff extremist islamic views', {'relation': 'forced on'})]","[('teaching watchdog', 'disciplinary cases against current and former staff members', {'relation': 'is working on'}), ('birmingham schools', 'pupils and staff extremist islamic views', {'relation': 'forced on'})]"
0.0,0.6666666666666666,"[('teachers', 'park view brotherhood', {'relation': 'called'}), ('teachers', '3,000 messages in a whatsapp group', {'relation': 'exchanged'})]","[('teachers', 'park view brotherhood', {'relation': 'called'}), ('teachers', '3,000 messages in a whatsapp group', {'relation': 'exchanged'})]"
0.25,1.0,"[('comments', 'british soldiers', {'relation': 'about'}), ('murder of soldier lee rigby', 'a hoax', {'relation': 'was claimed to be'})]","[('messages', 'british soldiers', {'relation': 'included'}), ('murder of soldier lee rigby', 'a hoax', {'relation': 'was claimed to be'})]"
0.5,1.0,"[('21 year old', '13 league goals this season', {'relation': 'scored'})]","[('paulo dybala', '13 league goals this season', {'relation': 'scored'})]"
0.0,1.0,"[('juventus', '$23 million for dybala', {'relation': 'offered'}), ('dybala', 'he would love to play alongside pirlo', {'relation': 'admitted'})]","[('juventus', '$23 million for dybala', {'relation': 'offered'}), ('dybala', 'he would love to play alongside pirlo', {'relation': 'admitted'})]"
0.0,1.0,"[('paulo dybala', 'leading clubs in europe', {'relation': 'attracted interest from'})]","[('paulo dybala', 'leading clubs in europe', {'relation': 'attracted interest from'})]"
0.9166666666666666,1.0,"[('judy murray', ""she can't wait for andy murray to have children with kim sears"", {'relation': 'revealed'})]","[('judy murray', 'andy murray will start a family soon', {'relation': 'is hopeful'})]"
0.0,0.3333333333333333,"[('judy', 'their lives', {'relation': 'will take an active part in'}), ('judy', 'them about tennis', {'relation': ""can't teach""})]","[('judy', 'their lives', {'relation': 'said that she will take an active part in'}), ('judy', 'them about tennis', {'relation': ""can't wait to teach""})]"
0.3745372083779054,1.0,"[('andy', 'kim', {'relation': 'married'}), ('andy', 'dunblane cathedral', {'relation': 'married at'})]","[('andy', 'kim', {'relation': 'married'}), ('andy and kim', 'dunblane cathedral', {'relation': 'married at'})]"
0.0,1.0,"[('free speech', 'dangerous in pakistan', {'relation': 'is'})]","[('free speech', 'dangerous in pakistan', {'relation': 'is'})]"
0.0,1.0,"[('mahmud', 'five bullet wounds', {'relation': 'died from'})]","[('mahmud', 'five bullet wounds', {'relation': 'died from'})]"
0.5,1.0,"[('unknown', ""on time for daughter's funeral"", {'relation': 'expected to be released'})]","[(""sabeen mahmud's mother"", ""on time for daughter's funeral"", {'relation': 'is expected to be released'})]"
0.0,1.0,"[('jimmy anderson', 'silver cap', {'relation': 'was given'}), ('jimmy anderson', '100th test', {'relation': 'marked'}), ('silver cap', 'mike atherton', {'relation': 'gave'})]","[('jimmy anderson', 'silver cap', {'relation': 'was given'}), ('jimmy anderson', '100th test', {'relation': 'marked'}), ('silver cap', 'mike atherton', {'relation': 'gave'})]"
0.6666666666666667,1.0,"[('players and officials', 'black armbands', {'relation': 'wore'}), ('players and officials', 'respect', {'relation': 'showed'})]","[('both teams', 'black armbands', {'relation': 'wore'}), ('both teams', ""for a minute's silence"", {'relation': 'stood'})]"
0.9166666666666666,0.6666666666666666,"[('richie benaud', 'last week', {'relation': 'died'})]","[('richie benaud', 'in a week when cricket lost one of its most revered voices', {'relation': 'was remembered'})]"
0.0,0.6666666666666666,"[('gabby giffords', 'la airport using a cane', {'relation': 'walked through'})]","[('gabby giffords', 'la airport using a cane', {'relation': 'walked through'})]"
0.33333333333333337,0.6666666666666666,"[('she', 'gunman', {'relation': 'was shot by'}), ('she', 'supermarket in tucson, arizona', {'relation': 'made a speech at'})]","[('gabby giffords', 'gunman', {'relation': 'was shot in the head by'}), ('gabby giffords', 'supermarket in tucson, arizona', {'relation': 'made a speech at'})]"
0.0,0.6666666666666666,"[('ms giffords', 'gun control', {'relation': 'is an advocate for'})]","[('ms giffords', 'gun control', {'relation': 'is now an advocate for'})]"
0.0,1.0,"[('arsene wenger', 'morning of the match', {'relation': 'makes decision on'}), ('arsene wenger', 'selection all week', {'relation': 'agonises over'})]","[('arsene wenger', 'morning of the match', {'relation': 'makes decision on'}), ('arsene wenger', 'selection all week', {'relation': 'agonises over'})]"
0.0,0.6666666666666666,"[('arsenal manager', '1,056 matches', {'relation': 'has taken charge of'}), ('arsenal manager', 'september 1996', {'relation': 'appointed in'})]","[('arsenal manager', '1,056 matches', {'relation': 'has taken charge of'}), ('arsenal manager', 'september 1996', {'relation': 'appointed in'})]"
0.0,0.3333333333333333,"[('wenger', 'the selection process he uses to pick his arsenal team', {'relation': 'said'})]","[('wenger', 'the selection process he uses to pick his arsenal team', {'relation': 'has revealed'})]"
0.6111111111111112,0.3333333333333333,"[('alexander meier', 'the season', {'relation': 'is out for'}), ('alexander meier', 'knee injury', {'relation': 'has'})]","[('alexander meier', 'the season', {'relation': 'is out for'}), ('alexander meier', 'surgery on patellar tendon', {'relation': 'will have'})]"
0.0,1.0,"[('meier', 'surgery on patellar tendon', {'relation': 'will have'}), ('meier', 'knee injury', {'relation': 'has'})]","[('meier', 'surgery on patellar tendon', {'relation': 'will have'}), ('meier', 'knee injury', {'relation': 'is out for'})]"
0.0,1.0,"[('meier', 'bundesliga with 19 goals', {'relation': 'tops'})]","[('meier', 'bundesliga with 19 goals', {'relation': 'tops'})]"
0.5237103277921598,1.0,"[('queen', 'victoria cross', {'relation': 'awards'}), ('queen', 'lance corporal joshua leakey', {'relation': 'awards'})]","[('lance corporal joshua leakey', 'victoria cross', {'relation': 'received'})]"
0.5,1.0,"[('27-year-old', 'second member of family to receive highest military decoration for valour', {'relation': 'is'})]","[('lance corporal joshua leakey', 'second member of family to receive highest military decoration for valour', {'relation': 'is'})]"
0.0,1.0,"[('queen', 'vc to a living, british recipient', {'relation': 'has given'}), ('queen', 'vc six times during her reign', {'relation': 'has given'})]","[('queen', 'vc to a living, british recipient', {'relation': 'has given'}), ('queen', 'vc six times during her reign', {'relation': 'has given'})]"
0.7958758547680684,0.6666666666666666,"[('1.3 billion chinese people', 'qingming festival', {'relation': 'marked'}), ('qingming festival', 'qingming festival', {'relation': 'is'})]","[('1.3 billion chinese people', 'qingming festival', {'relation': 'marked'}), ('qingming festival', 'start of spring with outdoor celebrations', {'relation': 'marks'})]"
0.6150998205402495,1.0,"[('chinese', 'start of spring', {'relation': 'mark'}), ('chinese', 'outdoor celebrations', {'relation': 'celebrate'})]","[('chinese', 'start of spring', {'relation': 'mark'}), ('outdoor celebrations', 'yellow emperor huangdi', {'relation': 'held in honour of'})]"
0.9166666666666666,0.3333333333333333,"[('huangdi', 'yellow emperor festival', {'relation': 'is considered the ancestor of'})]","[('huangdi', 'qingming festival', {'relation': 'is considered the ancestor of'})]"
0.0,1.0,"[('clem schultz', 'dog missy suffered same fate as wife', {'relation': 'thought'}), ('clem schultz', 'police', {'relation': 'called'}), ('missy', 'coned worker', {'relation': 'was spotted by'}), ('missy', 'police', {'relation': 'reported'})]","[('clem schultz', 'dog missy suffered same fate as wife', {'relation': 'thought'}), ('clem schultz', 'police', {'relation': 'called'}), ('missy', 'coned worker', {'relation': 'was spotted by'}), ('missy', 'police', {'relation': 'reported'})]"
0.9166666666666666,1.0,"[('missy', 'facebook page', {'relation': 'disappeared'})]","[('family', 'missy', {'relation': 'created'})]"
